Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
91,,BTSVK12308199001,HASILLA Tomas,SVK,3+1,4,27:32.5,,39,,+3:14.2,0,48.0,1:00.5,+13.6,66,1:44.2,+18.8,80,24:01.3,+2:01.5,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
92,,BTPOL10104198801,SZCZUREK Lukasz,POL,1+3,4,27:34.0,,37,,+3:15.7,0,53.0,1:02.0,+15.1,54,1:41.9,+16.5,83,24:04.1,+2:04.3,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
93,,BTCAN10112199501,MILLAR Aidan,CAN,1+2,3,27:36.4,,,,+3:18.1,0,43.0,59.6,+12.7,35,1:38.8,+13.4,96,24:28.0,+2:28.2,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
94,,BTPOL12008199101,GUZIK Grzegorz,POL,1+4,5,27:36.7,,33,,+3:18.4,0,15.0,53.9,+7.0,21,1:35.9,+10.5,72,23:51.2,+1:51.4,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
95,,BTLAT12107199101,SLOTINS Roberts,LAT,3+1,4,27:37.7,,31,,+3:19.4,0,999.0,58.7,+11.8,49,1:41.2,+15.8,84,24:08.1,+2:08.3,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
96,,BTKAZ11803199501,VITENKO Vladislav,KAZ,2+2,4,27:43.9,,29,,+3:25.6,0,93.0,1:13.1,+26.2,94,1:54.9,+29.5,76,23:54.6,+1:54.8,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
97,,BTCHN12602199601,YAN Xingyuan,CHN,3+0,3,27:46.4,,27,,+3:28.1,0,103.0,1:21.6,+34.7,104,2:02.3,+36.9,94,24:19.6,+2:19.8,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
98,,BTJPN11305199101,KODAMA Shohei,JPN,1+1,2,27:50.2,,25,,+3:31.9,0,64.0,1:04.5,+17.6,60,1:42.9,+17.5,105,25:06.9,+3:07.1,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
99,,BTLTU10806199101,DOMBROVSKI Karol,LTU,2+2,4,27:52.5,,23,,+3:34.2,0,62.0,1:04.1,+17.2,52,1:41.7,+16.3,92,24:16.7,+2:16.9,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
100,,BTSVK12804199201,SIMA Michal,SVK,1+2,3,27:54.4,,,,+3:36.1,0,999.0,1:05.3,+18.4,77,1:47.7,+22.3,99,24:42.5,+2:42.7,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
101,,BTAUT11201198501,EBERHARD Tobias,AUT,2+3,5,28:00.5,,,,+3:42.2,0,94.0,1:13.3,+26.4,96,1:56.8,+31.4,74,23:51.8,+1:52.0,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
102,,BTPOL12011199501,JANIK Mateusz,POL,3+0,3,28:06.6,,17,,+3:48.3,0,999.0,54.6,+7.7,29,1:37.4,+12.0,103,25:00.7,+3:00.9,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
103,,BTITA12703199701,CAPPELLARI Daniele,ITA,0+1,1,28:10.2,,,,+3:51.9,0,16.0,54.1,+7.2,19,1:35.2,+9.8,108,25:55.5,+3:55.7,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
104,,BTUSA10909198901,HOWE Alex,USA,1+3,4,28:10.9,,13,,+3:52.6,0,999.0,1:05.9,+19.0,83,1:50.2,+24.8,98,24:33.2,+2:33.4,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
105,,BTFIN10108199701,RANTA Jaakko,FIN,1+3,4,28:19.1,,11,,+4:00.8,0,4.0,48.6,+1.7,3,1:29.2,+3.8,102,24:59.1,+2:59.3,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
106,,BTKOR11012199301,KIM Yonggyu,KOR,1+2,3,28:22.7,,9,,+4:04.4,0,29.0,57.8,+10.9,46,1:40.7,+15.3,106,25:15.7,+3:15.9,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
107,,BTEST11301199001,RAENKEL Raido,EST,3+5,8,28:37.4,,7,,+4:19.1,0,42.0,59.4,+12.5,56,1:42.0,+16.6,62,23:39.2,+1:39.4,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
108,,BTUSA11109199601,COOPER Travis,USA,3+3,6,29:56.3,,,,+5:38.0,0,108.0,1:30.1,+43.2,108,2:10.8,+45.4,104,25:01.3,+3:01.5,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
,DNS,BTGRE12406199301,ANGELIS Apostolos,GRE,,,,,,,,0,,,,0,,,0,,,BT1920SWRLCP01SMSP,BT1920SWRLCP01,Oestersund,Men 10km Sprint,2019-12-01,1920,Male
1,,BTITA20304199001,WIERER Dorothea,ITA,0+1,1,19:48.5,60,160,y,0.0,0,3.0,45.6,+2.2,2,1:26.7,+0.2,3,17:46.1,+16.6,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
2,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,2+0,2,19:57.1,54,154,,+8.6,0,7.0,48.6,+5.2,3,1:27.4,+0.9,1,17:29.5,0.0,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
3,,BTCZE20301199701,DAVIDOVA Marketa,CZE,0+0,0,20:00.4,48,148,,+11.9,0,96.0,1:17.4,+34.0,96,2:00.0,+33.5,4,17:48.7,+19.2,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
4,,BTGER21103199401,PREUSS Franziska,GER,0+0,0,20:07.7,43,143,,+19.2,0,10.0,50.0,+6.6,9,1:30.8,+4.3,27,18:24.9,+55.4,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
5,,BTSWE22706199401,GESTBLOM Linn,SWE,0+1,1,20:10.1,40,140,,+21.6,0,34.0,56.1,+12.7,19,1:35.7,+9.2,9,17:58.3,+28.8,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
6,,BTGER22010198801,HERRMANN-WICK Denise,GER,0+1,1,20:10.6,38,138,,+22.1,0,81.0,1:07.2,+23.8,67,1:47.5,+21.0,4,17:48.7,+19.2,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
7,,BTAUT21701199101,KOMATZ Katharina,AUT,0+1,1,20:25.8,36,136,,+37.3,0,999.0,1:04.8,+21.4,62,1:46.2,+19.7,12,18:05.2,+35.7,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
8,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,2+0,2,20:28.1,34,134,,+39.6,0,19.0,52.4,+9.0,12,1:31.7,+5.2,8,17:54.0,+24.5,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
9,,BTFRA20508199101,AYMONIER Celia,FRA,1+0,1,20:28.5,32,132,,+40.0,0,999.0,1:07.0,+23.6,71,1:48.4,+21.9,11,18:03.5,+34.0,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
10,,BTUKR21801198602,SEMERENKO Vita,UKR,1+0,1,20:29.6,31,131,,+41.1,0,8.0,48.8,+5.4,10,1:31.1,+4.6,23,18:20.7,+51.2,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
11,,BTSWE20211199501,OEBERG Hanna,SWE,0+2,2,20:35.0,30,130,,+46.5,0,6.0,47.8,+4.4,4,1:27.8,+1.3,13,18:06.5,+37.0,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
12,,BTSWE22602199901,OEBERG Elvira,SWE,0+1,1,20:35.4,29,129,,+46.9,0,999.0,59.2,+15.8,27,1:38.2,+11.7,24,18:21.1,+51.6,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
13,,BTJPN21301198901,TACHIZAKI Fuyuko,JPN,0+0,0,20:38.7,28,128,,+50.2,0,999.0,1:04.6,+21.2,78,1:50.5,+24.0,41,18:34.9,+1:05.4,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
14,,BTAUT21612199301,HAUSER Lisa Theresa,AUT,0+1,1,20:39.1,27,127,,+50.6,0,1.0,43.4,0.0,8,1:30.6,+4.1,35,18:31.7,+1:02.2,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
15,,BTRUS22202199401,MIRONOVA Svetlana,RUS,2+1,3,20:41.3,26,126,,+52.8,0,12.0,50.8,+7.4,15,1:34.4,+7.9,2,17:43.6,+14.1,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
16,,BTITA22410199001,SANFILIPPO Federica,ITA,1+0,1,20:44.6,25,125,,+56.1,0,48.0,59.6,+16.2,39,1:40.7,+14.2,29,18:25.9,+56.4,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
17,,BTFRA20910199601,SIMON Julia,FRA,1+1,2,20:45.6,24,124,,+57.1,0,9.0,49.7,+6.3,6,1:29.7,+3.2,19,18:14.1,+44.6,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
18,,BTRUS21212199001,KUKLINA Larisa,RUS,0+1,1,20:46.2,23,123,,+57.7,0,5.0,47.1,+3.7,1,1:26.5,0.0,45,18:41.9,+1:12.4,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
19,,BTCZE20301199101,PUSKARCIKOVA Eva,CZE,1+1,2,20:48.2,22,122,,+59.7,0,29.0,55.2,+11.8,30,1:38.9,+12.4,15,18:09.3,+39.8,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
20,,BTPOL22708199101,HOJNISZ-STAREGA Monika,POL,1+0,1,20:49.5,21,121,,+1:01.0,0,62.0,1:02.4,+19.0,58,1:44.9,+18.4,32,18:27.9,+58.4,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
21,,BTFRA21505198701,BESCOND Anais,FRA,1+1,2,20:50.4,20,120,,+1:01.9,0,999.0,59.2,+15.8,37,1:40.3,+13.8,15,18:09.3,+39.8,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
22,,BTSWE22803199001,BRORSSON Mona,SWE,1+1,2,20:50.9,19,,,+1:02.4,0,999.0,1:00.4,+17.0,40,1:40.8,+14.3,15,18:09.3,+39.8,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
23,,BTFIN20911198701,EDER Mari,FIN,1+0,1,20:52.1,18,118,,+1:03.6,0,98.0,1:18.2,+34.8,98,2:01.0,+34.5,18,18:13.0,+43.5,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
24,,BTUKR21801198601,SEMERENKO Valentina,UKR,1+0,1,20:53.0,17,117,,+1:04.5,0,47.0,59.5,+16.1,43,1:41.2,+14.7,40,18:34.7,+1:05.2,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
25,,BTNOR22309199601,TANDREVOLD Ingrid Landmark,NOR,1+1,2,20:59.5,16,116,,+1:11.0,0,64.0,1:03.6,+20.2,74,1:49.7,+23.2,14,18:07.0,+37.5,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
26,,BTEST22706199301,TALIHAERM Johanna,EST,1+0,1,21:01.2,15,115,,+1:12.7,0,91.0,1:10.3,+26.9,84,1:51.9,+25.4,34,18:31.4,+1:01.9,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
27,,BTSVK22211199401,FIALKOVA Ivona,SVK,0+2,2,21:01.4,14,114,,+1:12.9,0,31.0,55.5,+12.1,26,1:37.9,+11.4,25,18:22.2,+52.7,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
28,,BTPOL21811199701,ZUK Kamila,POL,0+1,1,21:02.2,13,113,,+1:13.7,0,95.0,1:13.0,+29.6,94,1:57.8,+31.3,29,18:25.9,+56.4,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
29,,BTRUS20807199501,DERBUSHEVA Tamara,RUS,0+1,1,21:08.1,12,112,,+1:19.6,0,999.0,51.8,+8.4,13,1:32.5,+6.0,55,18:58.0,+1:28.5,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
30,,BTCZE20102199301,CHARVATOVA Lucie,CZE,1+2,3,21:09.1,11,111,,+1:20.6,0,999.0,1:01.9,+18.5,52,1:43.1,+16.6,10,18:03.1,+33.6,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
31,,BTRUS22803199502,KRUCHINKINA Elena,BLR,0+1,1,21:11.4,10,110,,+1:22.9,0,94.0,1:12.8,+29.4,92,1:56.3,+29.8,43,18:38.6,+1:09.1,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
32,,BTUSA22502198301,DUNKLEE Susan,USA,0+2,2,21:12.3,9,109,,+1:23.8,0,57.0,1:01.1,+17.7,57,1:44.7,+18.2,28,18:25.2,+55.7,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
33,,BTCAN22208199701,BANKES Megan,CAN,0+2,2,21:14.7,8,108,,+1:26.2,0,4.0,45.9,+2.5,5,1:28.2,+1.7,46,18:42.5,+1:13.0,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
34,,BTLAT22706199101,BENDIKA Baiba,LAT,1+1,2,21:15.1,7,107,,+1:26.6,0,999.0,53.8,+10.4,23,1:36.6,+10.1,36,18:33.3,+1:03.8,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
35,,BTGER22403199201,HINZ Vanessa,GER,1+1,2,21:17.6,6,106,,+1:29.1,0,999.0,1:04.6,+21.2,66,1:47.3,+20.8,31,18:26.7,+57.2,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
36,,BTSUI20212199101,GASPARIN Elisa,SUI,0+1,1,21:17.8,5,105,,+1:29.3,0,999.0,58.5,+15.1,31,1:39.3,+12.8,56,18:59.8,+1:30.3,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
37,,BTNOR20601199501,KNOTTEN Karoline Offigstad,NOR,0+1,1,21:18.6,4,104,,+1:30.1,0,999.0,58.5,+15.1,32,1:39.5,+13.0,57,19:00.1,+1:30.6,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
38,,BTUSA21911198701,EGAN Clare,USA,1+1,2,21:20.9,3,103,,+1:32.4,0,82.0,1:07.4,+24.0,78,1:50.5,+24.0,33,18:30.0,+1:00.5,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
39,,BTFRA20211199501,CHEVALIER Chloe,FRA,0+1,1,21:21.6,2,,,+1:33.1,0,26.0,54.3,+10.9,36,1:39.9,+13.4,61,19:04.2,+1:34.7,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
40,,BTNOR22105199001,ECKHOFF Tiril,NOR,0+4,4,21:22.8,1,,,+1:34.3,0,999.0,1:01.9,+18.5,60,1:45.0,+18.5,6,17:49.3,+19.8,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
41,,BTCHN20511199101,TANG Jialin,CHN,0+1,1,21:24.4,,100,,+1:35.9,0,104.0,1:21.9,+38.5,102,2:04.5,+38.0,48,18:43.7,+1:14.2,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
42,,BTBLR22801199601,BLASHKO Daria,UKR,0+1,1,21:25.9,,99,,+1:37.4,0,32.0,55.8,+12.4,22,1:36.0,+9.5,64,19:11.7,+1:42.2,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
43,,BTSWE21811199302,NILSSON Emma,SWE,1+2,3,21:27.0,,,,+1:38.5,0,22.0,53.4,+10.0,21,1:35.9,+9.4,22,18:19.9,+50.4,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
44,,BTSVK22510199201,BATOVSKA FIALKOVA Paulina,SVK,1+2,3,21:29.5,,97,,+1:41.0,0,999.0,1:00.4,+17.0,50,1:42.8,+16.3,26,18:23.1,+53.6,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
45,,BTCZE20912198801,VITKOVA Veronika,CZE,0+1,1,21:30.6,,,,+1:42.1,0,11.0,50.3,+6.9,17,1:35.2,+8.7,67,19:15.7,+1:46.2,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
46,,BTBLR20501199601,SMOLSKAYA Dzinara,BLR,1+1,2,21:33.8,,95,,+1:45.3,0,999.0,58.9,+15.5,48,1:42.4,+15.9,49,18:47.5,+1:18.0,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
47,,BTCAN20209199101,LUNDER Emma,CAN,1+1,2,21:37.6,,94,,+1:49.1,0,999.0,53.8,+10.4,16,1:35.1,+8.6,58,19:01.0,+1:31.5,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
48,,BTCAN21607199701,MOSER Nadia,CAN,1+0,1,21:38.8,,93,,+1:50.3,0,13.0,51.6,+8.2,14,1:34.1,+7.6,73,19:25.8,+1:56.3,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
49,,BTUKR21401199501,MERKUSHYNA Anastasiya,UKR,2+0,2,21:40.4,,,,+1:51.9,0,25.0,54.2,+10.8,19,1:35.7,+9.2,59,19:01.7,+1:32.2,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
50,,BTSWE21607199101,ANDERSSON Ingela,SWE,1+2,3,21:40.6,,,,+1:52.1,0,35.0,56.2,+12.8,29,1:38.6,+12.1,37,18:33.4,+1:03.9,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
51,,BTRUS22302198502,YURLOVA-PERCHT Ekaterina,RUS,2+1,3,21:41.5,,,,+1:53.0,0,999.0,58.9,+15.5,38,1:40.5,+14.0,42,18:35.0,+1:05.5,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
52,,BTGER20905198901,HORCHLER Karolin,GER,1+1,2,21:42.8,,,,+1:54.3,0,21.0,53.3,+9.9,18,1:35.4,+8.9,63,19:06.3,+1:36.8,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
53,,BTFIN21101198301,MAKARAINEN Kaisa,FIN,1+3,4,21:46.4,,88,,+1:57.9,0,101.0,1:20.9,+37.5,100,2:03.4,+36.9,7,17:53.0,+23.5,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
54,,BTGER22403198701,HILDEBRAND Franziska,GER,1+1,2,21:47.1,,,,+1:58.6,0,27.0,54.9,+11.5,43,1:41.2,+14.7,60,19:03.5,+1:34.0,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
55,,BTKAZ21002199401,VISHNEVSKAYA-SHEPORENKO Galina,KAZ,0+1,1,21:48.1,,86,,+1:59.6,0,76.0,1:06.1,+22.7,73,1:49.4,+22.9,72,19:22.5,+1:53.0,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
56,,BTBLR23007199101,LESHCHANKA Iryna,BLR,0+3,3,21:54.0,,85,,+2:05.5,0,74.0,1:05.6,+22.2,80,1:50.8,+24.3,38,18:34.1,+1:04.6,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
57,,BTPOL20408197901,GWIZDON Magdalena,POL,0+2,2,21:54.7,,84,,+2:06.2,0,59.0,1:01.4,+18.0,63,1:46.4,+19.9,61,19:04.2,+1:34.7,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
58,,BTSUI20304198401,GASPARIN Selina,SUI,1+2,3,21:55.5,,83,,+2:07.0,0,90.0,1:09.8,+26.4,85,1:52.0,+25.5,44,18:39.1,+1:09.6,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
59,,BTBLR21602199601,SOLA Hanna,BLR,2+1,3,21:58.3,,,,+2:09.8,0,999.0,51.8,+8.4,10,1:31.1,+4.6,53,18:56.5,+1:27.0,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
60,,BTAUT20301199401,ZDOUC Dunja,AUT,0+1,1,22:00.7,,81,,+2:12.2,0,999.0,51.8,+8.4,34,1:39.6,+13.1,83,19:41.8,+2:12.3,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
61,,BTRUS20505199401,SLIVKO Victoria,RUS,1+1,2,22:01.4,,,b,+2:12.9,0,51.0,1:00.3,+16.9,54,1:43.6,+17.1,65,19:14.7,+1:45.2,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
62,,BTPOL21004199501,ZBYLUT Kinga,POL,0+2,2,22:05.0,,,,+2:16.5,0,56.0,1:00.9,+17.5,60,1:45.0,+18.5,68,19:15.8,+1:46.3,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
63,,BTNOR20607199701,KALKENBERG Emilie Aagheim,NOR,0+3,3,22:08.7,,,,+2:20.2,0,999.0,1:08.7,+25.3,76,1:50.1,+23.6,50,18:47.9,+1:18.4,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
64,,BTRUS21101198401,FROLINA Anna,KOR,1+2,3,22:09.4,,77,,+2:20.9,0,83.0,1:08.3,+24.9,77,1:50.2,+23.7,51,18:52.3,+1:22.8,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
65,,BTCZE22807199401,JISLOVA Jessica,CZE,0+2,2,22:11.4,,,,+2:22.9,0,65.0,1:03.7,+20.3,69,1:47.8,+21.3,70,19:18.8,+1:49.3,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
66,,BTUKR23009199001,BIELKINA Nadiia,UKR,0+2,2,22:11.5,,,,+2:23.0,0,58.0,1:01.3,+17.9,58,1:44.9,+18.4,71,19:21.8,+1:52.3,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
67,,BTITA21711199101,GONTIER Nicole,ITA,2+2,4,22:12.7,,74,,+2:24.2,0,50.0,1:00.2,+16.8,55,1:44.2,+17.7,39,18:34.5,+1:05.0,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
67,,BTGER22505199601,WEIDEL Anna,GER,1+1,2,22:12.7,,,,+2:24.2,0,2.0,43.6,+0.2,7,1:30.2,+3.7,78,19:35.0,+2:05.5,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
69,,BTAUT22101199601,LEITINGER Julia,AUT,0+3,3,22:18.1,,,,+2:29.6,0,46.0,59.3,+15.9,65,1:47.1,+20.6,54,18:57.3,+1:27.8,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
70,,BTITA20402199501,VITTOZZI Lisa,ITA,3+2,5,22:21.2,,,,+2:32.7,0,49.0,59.8,+16.4,52,1:43.1,+16.6,21,18:18.7,+49.2,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
71,,BTKAZ21701199401,KONDRATYEVA Anastassiya,KAZ,1+1,2,22:28.1,,70,,+2:39.6,0,999.0,1:04.6,+21.2,72,1:48.9,+22.4,77,19:31.5,+2:02.0,BT1920SWRLCP01SWSP,BT1920SWRLCP01,Oestersund,Women 7.5km Sprint,2019-12-01,1920,Female
