Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
85,,BTSLO10901198601,BAUER Klemen,SLO,1+2+1+3,7,57:53.9,,,,+8:56.9,0,16.0,1:50.1,+13.7,22.0,3:15.7,+11.9,42.0,47:01.9,+2:50.5,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
86,,BTGRE12406199301,ANGELIS Apostolos,GRE,0+1+1+3,5,57:59.6,,49,,+9:02.6,0,69.0,2:06.1,+29.7,72.0,3:34.8,+31.0,76.0,48:48.3,+4:36.9,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
87,,BTBLR11005199301,YALIOTNAU Raman,BLR,1+3+1+3,8,58:15.2,,,,+9:18.2,0,999.0,1:57.1,+20.7,45.0,3:24.3,+20.5,29.0,46:16.7,+2:05.3,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
88,,BTPOL11906199101,NEDZA-KUBINIEC Andrzej,POL,1+2+2+1,6,58:41.4,,45,,+9:44.4,0,70.0,2:06.4,+30.0,79.0,3:36.6,+32.8,72.0,48:27.9,+4:16.5,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
89,,BTBLR11012199501,VARABEI Maksim,BLR,1+2+0+4,7,59:01.8,,,,+10:04.8,0,96.0,2:30.1,+53.7,92.0,3:52.5,+48.7,49.0,47:33.2,+3:21.8,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
90,,BTLTU11210200001,FOMIN Maksim,LTU,1+0+1+2,4,59:12.2,,,,+10:15.2,0,999.0,2:10.8,+34.4,65.0,3:30.7,+26.9,100.0,51:06.8,+6:55.4,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
91,,BTSVK10808199701,BALOGA Matej,SVK,0+4+0+2,6,59:38.2,,39,,+10:41.2,0,48.0,2:00.0,+23.6,75.0,3:35.7,+31.9,92.0,49:26.9,+5:15.5,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
92,,BTCAN10310199801,RUNNALLS Adam,CAN,2+1+1+3,7,1:00:05.8,,37,,+11:08.8,0,81.0,2:11.2,+34.8,70.0,3:32.6,+28.8,81.0,48:57.2,+4:45.8,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
93,,BTPOL10406199801,SKORUSA Wojciech,POL,1+3+0+1,5,1:00:12.7,,35,,+11:15.7,0,999.0,2:30.0,+53.6,99.0,4:05.8,+1:02.0,96.0,50:30.3,+6:18.9,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
94,,BTKAZ10901199701,BELETSKIY Danil,KAZ,2+0+2+2,6,1:00:13.9,,33,,+11:16.9,0,42.0,1:58.6,+22.2,46.0,3:25.1,+21.3,94.0,50:13.0,+6:01.6,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
95,,BTLAT12107199101,SLOTINS Roberts,LAT,2+1+2+3,8,1:00:17.1,,31,,+11:20.1,0,65.0,2:04.9,+28.5,68.0,3:32.2,+28.4,67.0,48:07.8,+3:56.4,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
96,,BTSRB12307198801,RASTIC Damir,SRB,3+1+0+3,7,1:00:41.2,,29,,+11:44.2,0,100.0,2:46.9,+1:10.5,101.0,4:15.0,+1:11.2,77.0,48:49.8,+4:38.4,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
97,,BTCAN10112199501,MILLAR Aidan,CAN,1+1+2+2,6,1:00:45.6,,,,+11:48.6,0,999.0,1:52.5,+16.1,41.0,3:22.6,+18.8,99.0,50:42.7,+6:31.3,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
98,,BTUKR11712199601,DUDCHENKO Anton,UKR,1+2+5+0,8,1:01:17.0,,,,+12:20.0,0,999.0,2:16.4,+40.0,84.0,3:42.2,+38.4,82.0,48:57.5,+4:46.1,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
99,,BTPOL12008199101,GUZIK Grzegorz,POL,2+2+2+2,8,1:01:30.7,,,,+12:33.7,0,83.0,2:14.6,+38.2,87.0,3:47.5,+43.7,83.0,49:06.4,+4:55.0,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
100,,BTBUL11609199601,ORYASHKOV Vladimir,BUL,1+3+0+3,7,1:02:37.8,,,,+13:40.8,0,999.0,2:01.8,+25.4,50.0,3:27.3,+23.5,101.0,51:34.2,+7:22.8,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
,DSQ,BTLAT12705198801,RASTORGUJEVS Andrejs,LAT,0+0+0+2,2,52:11.9,,,,,0,999.0,2:38.0,,999.0,3:55.8,,999.0,45:43.7,,BT2021SWRLCP01SMIN,BT2021SWRLCP01,Kontiolahti,Men 20km Individual,2020-11-28,2021,Male
1,,BTITA20304199001,WIERER Dorothea,ITA,0+0+0+0,0,44:00.9,60,160,y,0.0,0,3.0,1:39.4,+1.3,4.0,3:09.4,+1.3,17.0,40:13.8,+1:19.9,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
2,,BTGER22010198801,HERRMANN-WICK Denise,GER,1+0+0+0,1,44:01.7,54,154,,+0.8,0,53.0,2:03.5,+25.4,36.0,3:26.2,+18.1,3.0,38:58.2,+4.3,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
3,,BTSWE22905199401,SKOTTHEIM Johanna,SWE,0+0+0+0,0,44:25.0,48,148,,+24.1,0,22.0,1:52.9,+14.8,9.0,3:12.0,+3.9,23.0,40:35.5,+1:41.6,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
4,,BTSWE22602199901,OEBERG Elvira,SWE,1+0+0+0,1,44:35.0,43,143,,+34.1,0,65.0,2:06.5,+28.4,42.0,3:29.0,+20.9,5.0,39:29.0,+35.1,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
5,,BTSWE22706199401,GESTBLOM Linn,SWE,0+0+0+0,0,44:37.7,40,140,,+36.8,0,35.0,1:55.5,+17.4,17.0,3:16.3,+8.2,28.0,40:43.9,+1:50.0,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
6,,BTFRA21505198701,BESCOND Anais,FRA,0+0+0+1,1,45:19.4,38,138,,+1:18.5,0,92.0,2:19.2,+41.1,84.0,3:48.6,+40.5,12.0,39:54.4,+1:00.5,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
7,,BTSWE20211199501,OEBERG Hanna,SWE,1+1+0+0,2,45:24.6,36,,r,+1:23.7,0,15.0,1:49.1,+11.0,12.0,3:14.7,+6.6,6.0,39:32.0,+38.1,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
8,,BTBLR20501199601,SMOLSKAYA Dzinara,BLR,0+0+1+1,2,45:50.9,34,134,,+1:50.0,0,65.0,2:06.5,+28.4,64.0,3:37.4,+29.3,7.0,39:36.7,+42.8,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
9,,BTFRA21202199301,CHEVALIER-BOUCHET Anais,FRA,0+0+2+0,2,45:52.9,32,132,,+1:52.0,0,22.0,1:52.9,+14.8,25.0,3:21.6,+13.5,10.0,39:52.8,+58.9,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
10,,BTUKR21909199001,DZHIMA Yuliia,UKR,0+0+0+0,0,45:55.7,31,131,,+1:54.8,0,78.0,2:13.4,+35.3,82.0,3:48.3,+40.2,42.0,41:27.3,+2:33.4,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
11,,BTSWE22803199001,BRORSSON Mona,SWE,0+0+1+0,1,46:00.6,30,,,+1:59.7,0,37.0,1:56.4,+18.3,32.0,3:24.2,+16.1,34.0,40:57.0,+2:03.1,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
12,,BTGER22410198902,HAMMERSCHMIDT Maren,GER,0+0+0+1,1,46:05.9,29,129,,+2:05.0,0,17.0,1:49.7,+11.6,21.0,3:18.2,+10.1,36.0,41:07.7,+2:13.8,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
13,,BTCAN20209199101,LUNDER Emma,CAN,1+0+1+0,2,46:36.0,28,128,,+2:35.1,0,16.0,1:49.4,+11.3,20.0,3:18.1,+10.0,26.0,40:41.3,+1:47.4,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
14,,BTAUT20301199401,ZDOUC Dunja,AUT,0+0+0+0,0,46:36.7,27,127,,+2:35.8,0,53.0,2:03.5,+25.4,68.0,3:40.5,+32.4,64.0,42:18.9,+3:25.0,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
15,,BTRUS20803199401,NIGMATULLINA Uliana,RUS,0+1+1+0,2,46:38.9,26,126,,+2:38.0,0,19.0,1:50.8,+12.7,11.0,3:14.5,+6.4,30.0,40:45.8,+1:51.9,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
16,,BTRUS22803199502,KRUCHINKINA Elena,BLR,0+0+1+1,2,46:39.3,25,125,,+2:38.4,0,75.0,2:11.5,+33.4,74.0,3:43.4,+35.3,18.0,40:17.6,+1:23.7,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
17,,BTAUT22101199601,LEITINGER Julia,AUT,1+0+0+0,1,46:40.0,24,124,,+2:39.1,0,30.0,1:54.1,+16.0,47.0,3:30.6,+22.5,44.0,41:29.6,+2:35.7,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
18,,BTGER21103199401,PREUSS Franziska,GER,1+1+0+1,3,46:41.6,23,123,,+2:40.7,0,40.0,1:57.7,+19.6,7.0,3:11.6,+3.5,10.0,39:52.8,+58.9,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
19,,BTFRA21604199601,COLOMBO Caroline,FRA,0+1+0+1,2,46:46.1,22,122,,+2:45.2,0,69.0,2:07.3,+29.2,52.0,3:31.9,+23.8,24.0,40:36.1,+1:42.2,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
20,,BTNOR20601199501,KNOTTEN Karoline Offigstad,NOR,1+1+1+0,3,46:47.4,21,121,,+2:46.5,0,10.0,1:46.0,+7.9,6.0,3:10.7,+2.6,13.0,39:56.7,+1:02.8,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
21,,BTCZE20301199701,DAVIDOVA Marketa,CZE,1+0+0+2,3,46:51.7,20,120,,+2:50.8,0,76.0,2:12.2,+34.1,45.0,3:29.8,+21.7,8.0,39:45.0,+51.1,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
22,,BTFRA20910199601,SIMON Julia,FRA,0+0+0+2,2,46:52.1,19,,,+2:51.2,0,4.0,1:40.6,+2.5,5.0,3:10.2,+2.1,35.0,41:03.0,+2:09.1,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
23,,BTBLR23007199101,LESHCHANKA Iryna,BLR,0+1+0+1,2,46:54.6,18,118,,+2:53.7,0,93.0,2:19.6,+41.5,93.0,3:53.9,+45.8,20.0,40:21.8,+1:27.9,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
24,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,1+2+0+1,4,46:56.2,17,117,,+2:55.3,0,50.0,2:02.2,+24.1,33.0,3:24.5,+16.4,1.0,38:53.9,0.0,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
25,,BTBLR22801199601,BLASHKO Daria,UKR,1+0+0+0,1,47:02.6,16,116,,+3:01.7,0,90.0,2:18.5,+40.4,76.0,3:44.6,+36.5,51.0,41:39.4,+2:45.5,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
26,,BTEST20401199501,TOMINGAS Tuuli,EST,0+1+1+0,2,47:10.6,15,115,,+3:09.7,0,86.0,2:16.9,+38.8,87.0,3:50.4,+42.3,29.0,40:44.0,+1:50.1,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
27,,BTRUS20807199501,DERBUSHEVA Tamara,RUS,0+0+0+1,1,47:11.0,14,114,,+3:10.1,0,26.0,1:53.1,+15.0,21.0,3:18.2,+10.1,63.0,42:14.0,+3:20.1,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
28,,BTNOR22309199601,TANDREVOLD Ingrid Landmark,NOR,0+1+0+2,3,47:12.4,13,113,,+3:11.5,0,77.0,2:13.3,+35.2,77.0,3:44.8,+36.7,9.0,39:49.5,+55.6,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
29,,BTUSA22806199201,REID Joanne,USA,0+0+0+1,1,47:13.1,12,112,,+3:12.2,0,98.0,2:25.8,+47.7,94.0,3:54.3,+46.2,54.0,41:40.8,+2:46.9,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
30,,BTNOR20504199701,LIEN Ida,NOR,0+2+0+0,2,47:27.5,11,,,+3:26.6,0,43.0,1:58.2,+20.1,41.0,3:28.8,+20.7,39.0,41:20.2,+2:26.3,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
31,,BTEST22706199301,TALIHAERM Johanna,EST,0+0+0+1,1,47:35.1,10,110,,+3:34.2,0,95.0,2:21.8,+43.7,96.0,3:55.4,+47.3,59.0,41:59.9,+3:06.0,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
32,,BTFIN20911198701,EDER Mari,FIN,0+1+0+2,3,47:36.3,9,109,,+3:35.4,0,96.0,2:24.1,+46.0,92.0,3:53.4,+45.3,16.0,40:04.8,+1:10.9,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
33,,BTRUS20907199301,BURTASOVA Evgeniia,RUS,0+1+1+1,3,47:41.1,8,108,,+3:40.2,0,11.0,1:47.5,+9.4,13.0,3:15.2,+7.1,31.0,40:46.1,+1:52.2,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
34,,BTSUI20902199401,GASPARIN Aita,SUI,0+1+1+0,2,47:45.1,7,107,,+3:44.2,0,41.0,1:58.1,+20.0,53.0,3:32.9,+24.8,46.0,41:32.2,+2:38.3,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
35,,BTUSA21911198701,EGAN Clare,USA,0+1+1+0,2,47:45.8,6,106,,+3:44.9,0,85.0,2:16.4,+38.3,89.0,3:51.6,+43.5,37.0,41:16.3,+2:22.4,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
36,,BTGER21606199601,HETTICH-WALZ Janina,GER,0+1+0+1,2,47:50.2,5,,,+3:49.3,0,70.0,2:07.4,+29.3,59.0,3:35.7,+27.6,48.0,41:34.6,+2:40.7,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
37,,BTGER22403199201,HINZ Vanessa,GER,0+1+1+0,2,47:51.4,4,,,+3:50.5,0,36.0,1:55.6,+17.5,28.0,3:23.5,+15.4,56.0,41:47.2,+2:53.3,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
38,,BTAUT21612199301,HAUSER Lisa Theresa,AUT,0+0+3+1,4,47:52.4,3,103,,+3:51.5,0,7.0,1:43.6,+5.5,19.0,3:18.0,+9.9,13.0,39:56.7,+1:02.8,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
39,,BTFRA20211199501,CHEVALIER Chloe,FRA,1+1+0+1,3,48:02.0,2,,,+4:01.1,0,79.0,2:13.5,+35.4,75.0,3:44.0,+35.9,25.0,40:38.1,+1:44.2,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
40,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,1+1+0+1,3,48:18.9,1,101,,+4:18.0,0,6.0,1:43.5,+5.4,14.0,3:15.8,+7.7,41.0,41:25.6,+2:31.7,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
41,,BTBUL20101199401,KADEVA Daniela,BUL,0+0+0+0,0,48:19.0,,100,,+4:18.1,0,50.0,2:02.2,+24.1,35.0,3:25.5,+17.4,87.0,44:13.6,+5:19.7,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
42,,BTCZE20301199101,PUSKARCIKOVA Eva,CZE,2+0+1+0,3,48:25.2,,99,,+4:24.3,0,5.0,1:42.5,+4.4,1.0,3:08.1,0.0,49.0,41:38.7,+2:44.8,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
43,,BTSWE20711198601,HOEGBERG Elisabeth,SWE,1+2+0+1,4,48:30.1,,,,+4:29.2,0,44.0,1:59.5,+21.4,46.0,3:30.4,+22.3,19.0,40:21.4,+1:27.5,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
44,,BTFRA20407199601,BRAISAZ-BOUCHET Justine,FRA,0+2+3+0,5,48:32.0,,,,+4:31.1,0,82.0,2:15.0,+36.9,81.0,3:45.8,+37.7,4.0,39:08.3,+14.4,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
45,,BTNOR20609199501,LIE Lotte,BEL,0+0+0+1,1,48:33.1,,96,,+4:32.2,0,74.0,2:09.2,+31.1,71.0,3:41.6,+33.5,81.0,43:14.6,+4:20.7,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
46,,BTSUI20212199101,GASPARIN Elisa,SUI,0+1+0+2,3,48:41.4,,95,,+4:40.5,0,12.0,1:47.6,+9.5,10.0,3:13.4,+5.3,57.0,41:49.5,+2:55.6,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
47,,BTITA22410199001,SANFILIPPO Federica,ITA,0+3+0+0,3,48:42.1,,94,,+4:41.2,0,71.0,2:07.6,+29.5,71.0,3:41.6,+33.5,38.0,41:19.9,+2:26.0,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
48,,BTRUS21212199001,KUKLINA Larisa,RUS,0+1+1+0,2,48:45.7,,,,+4:44.8,0,8.0,1:45.8,+7.7,2.0,3:08.5,+0.4,76.0,42:58.4,+4:04.5,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
49,,BTRUS22610199002,AVVAKUMOVA Ekaterina,KOR,0+0+0+1,1,48:48.3,,92,,+4:47.4,0,49.0,2:01.9,+23.8,69.0,3:40.8,+32.7,83.0,43:27.8,+4:33.9,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
50,,BTKAZ21902199601,BELETSKAYA  Yelizaveta,KAZ,0+0+0+0,0,48:53.3,,91,,+4:52.4,0,86.0,2:16.9,+38.8,91.0,3:52.5,+44.4,88.0,44:21.0,+5:27.1,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
51,,BTAUT22912199301,RIEDER Christina,AUT,2+0+0+0,2,49:01.2,,,,+5:00.3,0,39.0,1:57.5,+19.4,40.0,3:28.1,+20.0,75.0,42:55.1,+4:01.2,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
52,,BTRUS22910199701,KAZAKEVICH Irina,RUS,0+2+0+2,4,49:05.8,,,,+5:04.9,0,62.0,2:05.7,+27.6,44.0,3:29.4,+21.3,33.0,40:56.6,+2:02.7,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
53,,BTPOL22502198701,PITON Karolina,POL,0+0+1+1,2,49:19.7,,88,,+5:18.8,0,94.0,2:20.8,+42.7,98.0,3:59.0,+50.9,72.0,42:40.6,+3:46.7,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
54,,BTLTU22503199601,LESCINSKAITE Gabriele,LTU,0+1+0+0,1,49:20.4,,87,,+5:19.5,0,89.0,2:17.9,+39.8,90.0,3:52.0,+43.9,86.0,43:50.0,+4:56.1,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
55,,BTPOL22708199101,HOJNISZ-STAREGA Monika,POL,1+0+0+2,3,49:23.3,,86,,+5:22.4,0,52.0,2:03.3,+25.2,66.0,3:39.2,+31.1,60.0,42:03.7,+3:09.8,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
56,,BTRUS22708199901,GOREEVA Anastasiia,RUS,2+1+0+1,4,49:25.6,,,,+5:24.7,0,28.0,1:53.7,+15.6,16.0,3:16.1,+8.0,45.0,41:30.7,+2:36.8,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
57,,BTCZE20102199301,CHARVATOVA Lucie,CZE,0+2+1+2,5,49:26.7,,84,,+5:25.8,0,14.0,1:48.7,+10.6,18.0,3:17.5,+9.4,22.0,40:32.0,+1:38.1,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
58,,BTUKR21801198602,SEMERENKO Vita,UKR,0+1+0+2,3,49:43.7,,83,,+5:42.8,0,22.0,1:52.9,+14.8,36.0,3:26.2,+18.1,70.0,42:35.2,+3:41.3,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
59,,BTNOR20607199701,KALKENBERG Emilie Aagheim,NOR,0+2+0+2,4,49:45.3,,,,+5:44.4,0,58.0,2:04.5,+26.4,39.0,3:27.8,+19.7,52.0,41:39.6,+2:45.7,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
60,,BTPOL21004199501,ZBYLUT Kinga,POL,0+3+0+0,3,49:54.0,,81,,+5:53.1,0,80.0,2:14.1,+36.0,82.0,3:48.3,+40.2,68.0,42:27.3,+3:33.4,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
61,,BTUKR20901198701,BILOSIUK Olena,UKR,2+0+0+2,4,49:56.0,,,,+5:55.1,0,60.0,2:05.3,+27.2,50.0,3:31.8,+23.7,55.0,41:43.5,+2:49.6,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
62,,BTJPN22505199001,MAEDA Sari,JPN,0+2+1+2,5,50:01.0,,79,,+6:00.1,0,48.0,2:01.7,+23.6,65.0,3:38.6,+30.5,27.0,40:43.5,+1:49.6,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
63,,BTLTU21704198501,KOCERGINA Natalja,LTU,2+0+0+1,3,50:02.6,,78,,+6:01.7,0,46.0,2:00.5,+22.4,56.0,3:34.0,+25.9,74.0,42:50.0,+3:56.1,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
64,,BTRUS21908199801,BEKH Ekaterina,UKR,1+2+1+0,4,50:02.8,,,,+6:01.9,0,55.0,2:04.0,+25.9,49.0,3:31.0,+22.9,58.0,41:52.6,+2:58.7,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
65,,BTSUI22310199101,CADURISCH Irene,SUI,1+1+1+1,4,50:03.3,,,,+6:02.4,0,2.0,1:38.5,+0.4,3.0,3:09.3,+1.2,62.0,42:13.9,+3:20.0,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
66,,BTBLR21602199601,SOLA Hanna,BLR,1+2+1+2,6,50:05.1,,,,+6:04.2,0,56.0,2:04.2,+26.1,43.0,3:29.2,+21.1,15.0,39:59.7,+1:05.8,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
67,,BTNOR22105199001,ECKHOFF Tiril,NOR,1+1+3+2,7,50:20.1,,,,+6:19.2,0,99.0,2:30.1,+52.0,85.0,3:49.7,+41.6,2.0,38:54.4,+0.5,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
68,,BTGER22505199601,WEIDEL Anna,GER,0+1+3+0,4,50:23.7,,,,+6:22.8,0,9.0,1:45.9,+7.8,15.0,3:16.0,+7.9,66.0,42:25.7,+3:31.8,BT2021SWRLCP01SWIN,BT2021SWRLCP01,Kontiolahti,Women 15km Individual,2020-11-28,2021,Female
