Rank,IRM,IBUId,Name,Nat,Shootings,ShootingTotal,TotalTime,WC,NC,BibColor,Behind,PursuitStartDistance,ResultOrder_shooting,TotalTime_shooting,Behind_shooting,ResultOrder_range,TotalTime_range,Behind_range,ResultOrder_ski,TotalTime_ski,Behind_ski,RaceId,EventId,EventName,RaceName,RaceDate,Season,Genre
88,,BTSVK12508198701,OTCENAS Martin,SVK,2+0+1+2,5,53:58.2,,45,,+6:49.0,0,999.0,1:57.0,+28.0,62,3:12.3,+37.9,76,45:22.4,+3:22.7,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
89,,BTEST10210199401,ZAHKNA Rene,EST,2+1+1+1,5,54:11.4,,43,,+7:02.2,0,999.0,1:57.0,+28.0,35,3:04.1,+29.7,83,45:40.4,+3:40.7,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
90,,BTROU10508199101,SERBAN Denis,ROU,0+2+0+1,3,54:36.6,,41,,+7:27.4,0,98.0,2:21.0,+52.0,101,3:36.3,+1:01.9,105,47:36.2,+5:36.5,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
91,,BTKOR10302199501,CHOI Dujin,KOR,1+1+0+0,2,54:39.4,,39,,+7:30.2,0,4.0,1:41.0,+12.0,9,2:52.9,+18.5,109,49:20.0,+7:20.3,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
92,,BTSLO12202199601,DRINOVEC Mitja,SLO,2+2+0+1,5,54:42.1,,,,+7:32.9,0,109.0,2:48.0,+1:19.0,109,3:56.7,+1:22.3,75,45:22.0,+3:22.3,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
93,,BTSVK11107199601,BARTKO Simon,SVK,2+2+0+2,6,54:57.5,,35,,+7:48.3,0,105.0,2:30.0,+1:01.0,106,3:45.0,+1:10.6,54,44:50.2,+2:50.5,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
94,,BTEST11909199201,ERMITS Kalev,EST,1+1+2+3,7,55:12.2,,33,,+8:03.0,0,999.0,1:53.0,+24.0,16,2:58.0,+23.6,52,44:48.6,+2:48.9,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
95,,BTCHN12602199601,YAN Xingyuan,CHN,0+1+0+2,3,55:16.9,,31,,+8:07.7,0,99.0,2:22.0,+53.0,102,3:37.3,+1:02.9,107,48:16.6,+6:16.9,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
96,,BTSUI12007199001,WIESTNER Serafin,SUI,3+1+1+2,7,55:50.8,,,,+8:41.6,0,999.0,2:02.0,+33.0,60,3:12.1,+37.7,70,45:14.7,+3:15.0,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
97,,BTLAT13012199301,PATRIJUKS Aleksandrs,LAT,0+3+0+2,5,55:52.1,,27,,+8:42.9,0,999.0,2:00.0,+31.0,68,3:13.6,+39.2,102,47:15.0,+5:15.3,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
97,,BTKAZ11803199501,VITENKO Vladislav,KAZ,2+0+3+1,6,55:52.1,,27,,+8:42.9,0,999.0,1:45.0,+16.0,13,2:56.6,+22.2,92,46:29.1,+4:29.4,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
99,,BTRUS12103199401,LATYPOV Eduard,RUS,1+2+2+2,7,55:54.6,,,,+8:45.4,0,95.0,2:18.0,+49.0,97,3:29.3,+54.9,62,45:00.4,+3:00.7,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
100,,BTCAN10411198601,GREEN Brendan,CAN,1+3+3+0,7,56:13.3,,21,,+9:04.1,0,999.0,2:24.0,+55.0,98,3:31.4,+57.0,73,45:19.5,+3:19.8,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
101,,BTCRO10401199501,CRNKOVIC Kresimir,CRO,2+3+1+1,7,56:44.8,,19,,+9:35.6,0,107.0,2:39.0,+1:10.0,108,3:56.5,+1:22.1,77,45:25.9,+3:26.2,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
102,,BTUSA12605199101,DURTSCHI Max,USA,3+1+0+2,6,56:46.2,,17,,+9:37.0,0,999.0,2:02.0,+33.0,69,3:13.8,+39.4,98,47:07.5,+5:07.8,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
103,,BTBUL12703199201,GERDZHIKOV Dimitar,BUL,0+1+3+2,6,56:57.7,,,,+9:48.5,0,999.0,2:06.0,+37.0,86,3:20.3,+45.9,101,47:14.9,+5:15.2,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
104,,BTKAZ12704199301,KHAMITGATIN Timur,KAZ,1+2+1+1,5,57:04.0,,13,,+9:54.8,0,999.0,1:51.0,+22.0,29,3:02.2,+27.8,108,48:35.9,+6:36.2,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
105,,BTUSA11109199601,COOPER Travis,USA,2+0+2+2,6,57:11.2,,,,+10:02.0,0,999.0,2:26.0,+57.0,103,3:37.9,+1:03.5,99,47:09.2,+5:09.5,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
106,,BTITA11106199401,ZINI Saverio,ITA,1+1+0+4,6,57:12.8,,,,+10:03.6,0,999.0,2:24.0,+55.0,100,3:36.2,+1:01.8,100,47:10.3,+5:10.6,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
107,,BTSVK12804199201,SIMA Michal,SVK,1+1+3+3,8,58:07.3,,,,+10:58.1,0,999.0,2:26.0,+57.0,99,3:36.1,+1:01.7,87,46:08.4,+4:08.7,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
108,,BTLAT12107199101,SLOTINS Roberts,LAT,2+2+3+2,9,1:00:07.4,,5,,+12:58.2,0,100.0,2:23.0,+54.0,104,3:38.2,+1:03.8,97,47:05.2,+5:05.5,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
109,,BTGRE12406199301,ANGELIS Apostolos,GRE,2+3+3+3,11,1:02:21.7,,3,,+15:12.5,0,999.0,2:02.0,+33.0,95,3:28.3,+53.9,104,47:28.3,+5:28.6,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
,DNS,BTSWE12407198901,LINDSTROEM Fredrik,SWE,,,,,,,,0,,,,0,,,0,,,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
,DNS,BTCAN12512198501,SMITH Nathan,CAN,,,,,,,,0,,,,0,,,0,,,BT1819SWRLCP01SMIN,BT1819SWRLCP01,Pokljuka,Men 20km Individual,2018-12-06,1819,Male
1,,BTUKR21909199001,DZHIMA Yuliia,UKR,0+0+0+0,0,43:06.6,60,160,,0.0,0,71.0,2:11.0,+38.0,62,3:24.2,+40.3,24,39:15.4,+1:48.4,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
2,,BTPOL22708199101,HOJNISZ-STAREGA Monika,POL,0+0+0+1,1,43:12.5,54,154,,+5.9,0,999.0,2:15.0,+42.0,78,3:32.8,+48.9,5,38:15.7,+48.7,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
3,,BTCZE20301199701,DAVIDOVA Marketa,CZE,0+0+0+1,1,43:23.1,48,148,,+16.5,0,97.0,2:32.0,+59.0,94,3:46.2,+1:02.3,4,38:12.6,+45.6,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
4,,BTSVK22510199201,BATOVSKA FIALKOVA Paulina,SVK,1+1+0+0,2,43:26.1,43,143,,+19.5,0,999.0,1:52.0,+19.0,21,3:04.4,+20.5,3,37:56.7,+29.7,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
5,,BTLAT22706199101,BENDIKA Baiba,LAT,0+0+0+0,0,43:27.4,40,140,,+20.8,0,20.0,1:49.0,+16.0,26,3:09.3,+25.4,44,39:53.2,+2:26.2,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
6,,BTITA20402199501,VITTOZZI Lisa,ITA,0+1+0+0,1,43:33.7,38,138,,+27.1,0,21.0,1:51.0,+18.0,19,3:03.3,+19.4,17,39:03.6,+1:36.6,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
7,,BTITA20304199001,WIERER Dorothea,ITA,0+1+0+1,2,43:40.0,36,136,,+33.4,0,999.0,1:33.0,0.0,1,2:43.9,0.0,10,38:30.9,+1:03.9,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
8,,BTSWE20211199501,OEBERG Hanna,SWE,0+0+1+1,2,43:55.7,34,134,,+49.1,0,999.0,1:52.0,+19.0,27,3:09.5,+25.6,7,38:21.2,+54.2,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
9,,BTAUT21612199301,HAUSER Lisa Theresa,AUT,1+0+0+0,1,44:01.9,32,132,,+55.3,0,999.0,1:52.0,+19.0,16,3:02.6,+18.7,35,39:32.0,+2:05.0,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
10,,BTGER21103199401,PREUSS Franziska,GER,0+0+0+1,1,44:05.7,31,131,,+59.1,0,999.0,1:47.0,+14.0,8,2:57.6,+13.7,42,39:43.5,+2:16.5,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
11,,BTUSA22502198301,DUNKLEE Susan,USA,0+0+0+1,1,44:07.5,30,130,,+1:00.9,0,999.0,2:02.0,+29.0,37,3:12.5,+28.6,33,39:28.9,+2:01.9,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
12,,BTRUS22608198701,STARYKH Irina,RUS,0+0+0+1,1,44:08.9,29,129,,+1:02.3,0,999.0,2:02.0,+29.0,44,3:14.9,+31.0,31,39:28.2,+2:01.2,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
13,,BTRUS22905199701,VASNETCOVA Valeriia,RUS,0+0+0+0,0,44:10.4,28,128,,+1:03.8,0,999.0,2:22.0,+49.0,81,3:34.8,+50.9,49,40:08.6,+2:41.6,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
14,,BTBLR23007199101,LESHCHANKA Iryna,BLR,0+0+1+0,1,44:15.9,27,127,,+1:09.3,0,999.0,2:17.0,+44.0,75,3:31.3,+47.4,25,39:17.0,+1:50.0,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
15,,BTUKR20901198701,BILOSIUK Olena,UKR,1+0+0+0,1,44:18.6,26,126,,+1:12.0,0,999.0,2:22.0,+49.0,82,3:34.9,+51.0,28,39:18.8,+1:51.8,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
16,,BTUKR21401199501,MERKUSHYNA Anastasiya,UKR,0+0+0+1,1,44:19.0,25,125,,+1:12.4,0,999.0,1:44.0,+11.0,7,2:56.5,+12.6,47,39:55.1,+2:28.1,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
17,,BTFRA21202199301,CHEVALIER-BOUCHET Anais,FRA,0+0+1+0,1,44:19.9,24,124,,+1:13.3,0,999.0,2:00.0,+27.0,39,3:13.2,+29.3,39,39:40.1,+2:13.1,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
18,,BTSWE21811199302,NILSSON Emma,SWE,0+0+1+0,1,44:31.4,23,123,,+1:24.8,0,999.0,2:05.0,+32.0,64,3:24.7,+40.8,40,39:40.8,+2:13.8,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
19,,BTSWE22706199401,GESTBLOM Linn,SWE,0+0+0+1,1,44:35.8,22,122,,+1:29.2,0,84.0,2:19.0,+46.0,74,3:31.2,+47.3,38,39:38.9,+2:11.9,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
20,,BTUKR21011199401,ZHURAVOK Yuliia,UKR,0+0+0+0,0,44:39.4,21,,,+1:32.8,0,999.0,1:57.0,+24.0,37,3:12.5,+28.6,72,41:01.3,+3:34.3,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
21,,BTNOR20712199001,ROEISELAND Marte Olsbu,NOR,0+1+1+0,2,44:40.5,20,120,,+1:33.9,0,999.0,2:15.0,+42.0,64,3:24.7,+40.8,12,38:47.0,+1:20.0,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
22,,BTGER22403198701,HILDEBRAND Franziska,GER,0+1+0+1,2,44:45.9,19,119,,+1:39.3,0,75.0,2:14.0,+41.0,79,3:33.2,+49.3,13,38:47.7,+1:20.7,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
23,,BTGER22106198601,HORCHLER Nadine,GER,0+0+0+1,1,44:46.8,18,118,,+1:40.2,0,999.0,2:10.0,+37.0,66,3:25.1,+41.2,46,39:55.0,+2:28.0,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
24,,BTAUT22101199601,LEITINGER Julia,AUT,0+1+0+0,1,44:49.8,17,117,,+1:43.2,0,999.0,1:52.0,+19.0,25,3:09.0,+25.1,53,40:12.1,+2:45.1,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
25,,BTRUS22808198401,KUZMINA Anastasiya,SVK,1+0+1+1,3,44:54.7,16,116,,+1:48.1,0,999.0,2:05.0,+32.0,45,3:15.2,+31.3,6,38:16.5,+49.5,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
26,,BTCZE20301199101,PUSKARCIKOVA Eva,CZE,1+0+0+1,2,45:06.3,15,115,,+1:59.7,0,999.0,1:57.0,+24.0,28,3:09.7,+25.8,36,39:32.5,+2:05.5,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
27,,BTSVK22211199401,FIALKOVA Ivona,SVK,0+1+1+0,2,45:12.0,14,114,,+2:05.4,0,999.0,2:07.0,+34.0,51,3:18.7,+34.8,30,39:27.1,+2:00.1,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
28,,BTNOR22309199601,TANDREVOLD Ingrid Landmark,NOR,1+1+1+0,3,45:15.2,13,113,,+2:08.6,0,999.0,2:08.0,+35.0,55,3:20.1,+36.2,9,38:27.5,+1:00.5,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
29,,BTGER22010198801,HERRMANN-WICK Denise,GER,0+1+1+2,4,45:19.0,12,,,+2:12.4,0,999.0,2:16.0,+43.0,61,3:24.1,+40.2,2,37:29.4,+2.4,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
30,,BTFIN21101198301,MAKARAINEN Kaisa,FIN,4+0+0+0,4,45:19.2,11,111,y,+2:12.6,0,999.0,2:13.0,+40.0,70,3:27.6,+43.7,1,37:27.0,0.0,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
31,,BTRUS20907199301,BURTASOVA Evgeniia,RUS,0+1+0+1,2,45:21.2,10,110,,+2:14.6,0,999.0,1:57.0,+24.0,41,3:13.8,+29.9,41,39:41.0,+2:14.0,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
32,,BTGER22403199201,HINZ Vanessa,GER,2+0+0+0,2,45:26.9,9,,,+2:20.3,0,999.0,2:02.0,+29.0,42,3:14.1,+30.2,43,39:46.6,+2:19.6,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
33,,BTFRA20910199601,SIMON Julia,FRA,2+1+0+0,3,45:27.8,8,108,,+2:21.2,0,999.0,1:33.0,0.0,1,2:43.9,0.0,26,39:18.2,+1:51.2,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
34,,BTRUS20803199401,NIGMATULLINA Uliana,RUS,0+1+1+0,2,45:44.9,7,,,+2:38.3,0,3.0,1:35.0,+2.0,3,2:45.0,+1.1,61,40:32.6,+3:05.6,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
35,,BTITA22711199101,RUNGGALDIER Alexia,ITA,0+0+0+1,1,45:45.2,6,106,,+2:38.6,0,999.0,1:54.0,+21.0,30,3:10.1,+26.2,74,41:09.5,+3:42.5,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
36,,BTFIN21003199501,LEHTONEN Venla,FIN,0+0+0+0,0,45:48.6,5,105,,+2:42.0,0,999.0,2:08.0,+35.0,69,3:27.4,+43.5,85,41:53.7,+4:26.7,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
37,,BTGER20905198901,HORCHLER Karolin,GER,0+1+0+1,2,46:00.7,4,,b,+2:54.1,0,999.0,2:20.0,+47.0,82,3:34.9,+51.0,48,40:01.8,+2:34.8,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
38,,BTCZE20912198801,VITKOVA Veronika,CZE,0+1+0+1,2,46:09.4,3,103,,+3:02.8,0,999.0,1:57.0,+24.0,53,3:19.3,+35.4,57,40:24.8,+2:57.8,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
39,,BTNOR21505198901,SOLEMDAL Synnoeve,NOR,0+1+0+0,1,46:16.8,2,102,,+3:10.2,0,58.0,2:06.0,+33.0,52,3:19.2,+35.3,76,41:28.3,+4:01.3,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
40,,BTJPN21301198901,TACHIZAKI Fuyuko,JPN,1+1+0+1,3,46:19.5,1,101,,+3:12.9,0,98.0,2:37.0,+1:04.0,99,3:55.9,+1:12.0,14,38:58.3,+1:31.3,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
41,,BTUKR21801198602,SEMERENKO Vita,UKR,0+1+1+0,2,46:20.2,,,,+3:13.6,0,999.0,1:53.0,+20.0,28,3:09.7,+25.8,63,40:43.3,+3:16.3,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
42,,BTRUS20506199101,VASILEVA Margarita,RUS,0+1+2+0,3,46:24.0,,,,+3:17.4,0,44.0,2:01.0,+28.0,54,3:19.5,+35.6,37,39:37.5,+2:10.5,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
43,,BTSUI20107199501,HAECKI-GROSS Lena,SUI,0+1+1+2,4,46:26.0,,98,,+3:19.4,0,999.0,1:47.0,+14.0,6,2:55.3,+11.4,21,39:07.2,+1:40.2,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
44,,BTRUS22803199501,SHAKLEINA Irina,BLR,0+1+1+0,2,46:27.5,,97,,+3:20.9,0,83.0,2:18.0,+45.0,87,3:37.8,+53.9,56,40:23.3,+2:56.3,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
45,,BTFIN20911198701,EDER Mari,FIN,1+0+1+1,3,46:28.1,,96,,+3:21.5,0,99.0,2:38.0,+1:05.0,97,3:49.7,+1:05.8,22,39:11.0,+1:44.0,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
46,,BTRUS22302198502,YURLOVA-PERCHT Ekaterina,RUS,0+1+1+2,4,46:39.5,,,,+3:32.9,0,999.0,1:44.0,+11.0,10,2:58.3,+14.4,23,39:13.7,+1:46.7,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
47,,BTFRA23107199201,LATUILLIERE Enora,FRA,1+1+0+2,4,46:41.4,,94,,+3:34.8,0,999.0,1:53.0,+20.0,31,3:11.2,+27.3,18,39:03.8,+1:36.8,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
48,,BTITA22410199001,SANFILIPPO Federica,ITA,1+1+0+2,4,46:41.6,,,,+3:35.0,0,49.0,2:03.0,+30.0,47,3:17.0,+33.1,15,38:58.7,+1:31.7,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
49,,BTAUT21701199101,KOMATZ Katharina,AUT,0+3+0+1,4,46:47.1,,92,,+3:40.5,0,999.0,2:05.0,+32.0,46,3:15.3,+31.4,20,39:05.7,+1:38.7,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
50,,BTSWE22803199001,BRORSSON Mona,SWE,1+1+1+1,4,46:51.6,,,,+3:45.0,0,999.0,2:07.0,+34.0,59,3:22.3,+38.4,19,39:04.9,+1:37.9,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
51,,BTSUI20212199101,GASPARIN Elisa,SUI,1+2+0+1,4,46:55.8,,90,,+3:49.2,0,41.0,1:59.0,+26.0,32,3:11.6,+27.7,27,39:18.5,+1:51.5,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
52,,BTSWE23103199501,MAGNUSSON Anna,SWE,0+1+1+0,2,47:05.9,,,,+3:59.3,0,999.0,2:31.0,+58.0,98,3:50.5,+1:06.6,65,40:49.4,+3:22.4,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
53,,BTAUT20301199401,ZDOUC Dunja,AUT,1+1+0+0,2,47:14.6,,,,+4:08.0,0,7.0,1:41.0,+8.0,12,2:59.4,+15.5,83,41:46.4,+4:19.4,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
54,,BTBLR20603198801,YURKEVICH Darya,BLR,0+0+0+2,2,47:19.0,,87,,+4:12.4,0,999.0,2:07.0,+34.0,60,3:24.0,+40.1,75,41:27.0,+4:00.0,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
55,,BTBUL20505198901,YORDANOVA Emiliya,BUL,1+2+0+0,3,47:20.8,,86,,+4:14.2,0,999.0,1:39.0,+6.0,13,2:59.8,+15.9,67,40:55.0,+3:28.0,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
56,,BTKAZ21902199601,BELETSKAYA  Yelizaveta,KAZ,0+1+1+0,2,47:22.0,,85,,+4:15.4,0,999.0,1:57.0,+24.0,22,3:08.2,+24.3,82,41:46.0,+4:19.0,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
57,,BTPOL21004199501,ZBYLUT Kinga,POL,0+1+1+2,4,47:22.6,,84,,+4:16.0,0,999.0,2:10.0,+37.0,72,3:29.8,+45.9,32,39:28.5,+2:01.5,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
58,,BTFRA20508199101,AYMONIER Celia,FRA,1+3+0+1,5,47:26.4,,,,+4:19.8,0,999.0,2:20.0,+47.0,80,3:33.4,+49.5,8,38:26.5,+59.5,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
59,,BTPOL20408197901,GWIZDON Magdalena,POL,1+0+2+0,3,47:28.5,,82,,+4:21.9,0,999.0,2:17.0,+44.0,85,3:37.3,+53.4,58,40:25.9,+2:58.9,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
60,,BTUSA21911198701,EGAN Clare,USA,2+0+0+3,5,47:29.9,,81,,+4:23.3,0,999.0,2:17.0,+44.0,77,3:32.0,+48.1,11,38:32.9,+1:05.9,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
61,,BTSUI20902199401,GASPARIN Aita,SUI,0+0+3+0,3,47:32.6,,80,,+4:26.0,0,999.0,1:44.0,+11.0,11,2:58.6,+14.7,73,41:08.1,+3:41.1,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
62,,BTCAN21009198801,TANDY Megan,CAN,1+2+0+0,3,47:37.0,,79,,+4:30.4,0,30.0,1:55.0,+22.0,35,3:11.7,+27.8,70,40:58.8,+3:31.8,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
63,,BTCHN21005199201,ZHANG Yan,CHN,0+0+0+2,2,47:38.5,,78,,+4:31.9,0,999.0,2:04.0,+31.0,71,3:28.6,+44.7,81,41:45.6,+4:18.6,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
64,,BTCAN22305198801,CRAWFORD Rosanna,CAN,1+1+2+0,4,47:41.3,,77,,+4:34.7,0,999.0,1:39.0,+6.0,4,2:49.9,+6.0,59,40:26.5,+2:59.5,BT1819SWRLCP01SWIN,BT1819SWRLCP01,Pokljuka,Women 15km Individual,2018-12-06,1819,Female
